ID:690, Name:Atreyu, Major:ME, Enrollment:Yes, Year:Junior, Age:16
ID:669, Name:Milo, Major:BME, Enrollment:No, Year:Freshman, Age:13
ID:564, Name:Amadou, Major:CHE, Enrollment:Yes, Year:Junior, Age:13
ID:526, Name:Bowie, Major:ECE, Enrollment:No, Year:Junior, Age:13
ID:87, Name:Jariana, Major:IE, Enrollment:No, Year:Freshman, Age:13
ID:400, Name:Demoni, Major:ABE, Enrollment:No, Year:Freshman, Age:13
ID:246, Name:Analicia, Major:IE, Enrollment:Yes, Year:Sophomore, Age:13
ID:630, Name:Aneres, Major:ME, Enrollment:Yes, Year:Sophomore, Age:13
ID:364, Name:Teyana, Major:ME, Enrollment:No, Year:Freshman, Age:13
ID:350, Name:Elden, Major:ME, Enrollment:Yes, Year:Sophomore, Age:13
ID:63, Name:Sidra, Major:ECE, Enrollment:Yes, Year:Freshman, Age:13
ID:606, Name:Gabrielle, Major:BME, Enrollment:Yes, Year:Freshman, Age:13
ID:587, Name:Rylie, Major:BME, Enrollment:No, Year:Junior, Age:13
ID:38, Name:Kalin, Major:ABE, Enrollment:No, Year:Freshman, Age:13
ID:212, Name:Mavrick, Major:ABE, Enrollment:No, Year:Junior, Age:13
ID:598, Name:Angelic, Major:BME, Enrollment:Yes, Year:Sophomore, Age:13
ID:98, Name:Ronniel, Major:ABE, Enrollment:Yes, Year:Senior, Age:13
ID:488, Name:Lojain, Major:ME, Enrollment:Yes, Year:Junior, Age:13
ID:435, Name:Jewlz, Major:ECE, Enrollment:No, Year:Freshman, Age:15
ID:686, Name:Hooper, Major:AA, Enrollment:Yes, Year:Senior, Age:15
ID:5, Name:Jontae, Major:BME, Enrollment:Yes, Year:Senior, Age:15
ID:307, Name:Kalila, Major:ME, Enrollment:No, Year:Freshman, Age:14
ID:537, Name:Nylayah, Major:ECE, Enrollment:No, Year:Freshman, Age:14
ID:266, Name:Kya, Major:IE, Enrollment:No, Year:Senior, Age:14
ID:561, Name:Shya, Major:ME, Enrollment:Yes, Year:Senior, Age:14
ID:66, Name:Alesa, Major:BME, Enrollment:Yes, Year:Sophomore, Age:14
ID:523, Name:Seiji, Major:AA, Enrollment:Yes, Year:Senior, Age:14
ID:270, Name:Juden, Major:BME, Enrollment:No, Year:Junior, Age:14
ID:99, Name:Paetyn, Major:AA, Enrollment:No, Year:Sophomore, Age:14
ID:203, Name:Malila, Major:AA, Enrollment:No, Year:Senior, Age:14
ID:261, Name:Amberleigh, Major:CS, Enrollment:No, Year:Senior, Age:14
ID:575, Name:Pesach, Major:CHE, Enrollment:No, Year:Junior, Age:14
ID:290, Name:Marcello, Major:ME, Enrollment:Yes, Year:Junior, Age:14
ID:49, Name:Amarrah, Major:BME, Enrollment:No, Year:Sophomore, Age:14
ID:107, Name:Logen, Major:IE, Enrollment:Yes, Year:Senior, Age:14
ID:392, Name:Ayomiposi, Major:AA, Enrollment:Yes, Year:Junior, Age:14
ID:171, Name:Zayneb, Major:IE, Enrollment:No, Year:Junior, Age:14
ID:43, Name:Petros, Major:ECE, Enrollment:Yes, Year:Senior, Age:14
ID:620, Name:Janariah, Major:CS, Enrollment:No, Year:Sophomore, Age:14
ID:407, Name:Agata, Major:ABE, Enrollment:No, Year:Senior, Age:14
ID:410, Name:Maitland, Major:CS, Enrollment:No, Year:Junior, Age:14
ID:30, Name:Takota, Major:ECE, Enrollment:No, Year:Junior, Age:14
ID:139, Name:Davina, Major:ABE, Enrollment:No, Year:Freshman, Age:14
ID:452, Name:Aniyla, Major:CS, Enrollment:No, Year:Junior, Age:14
ID:628, Name:Aaravi, Major:CHE, Enrollment:Yes, Year:Freshman, Age:14
ID:121, Name:Georgio, Major:CHE, Enrollment:No, Year:Sophomore, Age:14
ID:24, Name:Layna, Major:ME, Enrollment:Yes, Year:Junior, Age:14
ID:645, Name:Angelina, Major:IE, Enrollment:No, Year:Junior, Age:14
ID:670, Name:Siddiq, Major:CHE, Enrollment:No, Year:Senior, Age:14
ID:243, Name:Vega, Major:ABE, Enrollment:Yes, Year:Sophomore, Age:14
ID:426, Name:Anker, Major:ECE, Enrollment:No, Year:Sophomore, Age:14
ID:72, Name:Brevan, Major:BME, Enrollment:No, Year:Senior, Age:15
ID:130, Name:Nafas, Major:CS, Enrollment:No, Year:Junior, Age:15
ID:320, Name:Cyril, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:15
ID:440, Name:Antoni, Major:AA, Enrollment:No, Year:Sophomore, Age:15
ID:445, Name:Janylah, Major:ABE, Enrollment:No, Year:Senior, Age:15
ID:665, Name:Hanna, Major:IE, Enrollment:No, Year:Junior, Age:15
ID:661, Name:Royale, Major:ME, Enrollment:Yes, Year:Sophomore, Age:15
ID:655, Name:Rayan, Major:CS, Enrollment:No, Year:Junior, Age:15
ID:181, Name:Kaylie, Major:CHE, Enrollment:No, Year:Sophomore, Age:15
ID:652, Name:Alphonso, Major:ABE, Enrollment:No, Year:Senior, Age:15
ID:446, Name:Zebadiah, Major:AA, Enrollment:Yes, Year:Sophomore, Age:15
ID:447, Name:Mayara, Major:CS, Enrollment:Yes, Year:Freshman, Age:15
ID:229, Name:Marialuisa, Major:ABE, Enrollment:Yes, Year:Sophomore, Age:15
ID:448, Name:Elyne, Major:CS, Enrollment:No, Year:Junior, Age:15
ID:140, Name:Renea, Major:IE, Enrollment:No, Year:Senior, Age:15
ID:196, Name:Xcaret, Major:IE, Enrollment:Yes, Year:Senior, Age:15
ID:143, Name:Tasmia, Major:BME, Enrollment:No, Year:Sophomore, Age:15
ID:116, Name:Dante, Major:BME, Enrollment:Yes, Year:Senior, Age:15
ID:211, Name:Odel, Major:CHE, Enrollment:Yes, Year:Senior, Age:15
ID:475, Name:Ellanora, Major:ABE, Enrollment:Yes, Year:Freshman, Age:15
ID:253, Name:Lorne, Major:ABE, Enrollment:Yes, Year:Junior, Age:15
ID:586, Name:Rosaisela, Major:BME, Enrollment:No, Year:Junior, Age:15
ID:584, Name:Raynie, Major:IE, Enrollment:Yes, Year:Senior, Age:15
ID:149, Name:Kyreem, Major:IE, Enrollment:No, Year:Junior, Age:15
ID:478, Name:Matheus, Major:AA, Enrollment:Yes, Year:Junior, Age:15
ID:381, Name:Nesanel, Major:IE, Enrollment:Yes, Year:Junior, Age:15
ID:90, Name:Braylynn, Major:CHE, Enrollment:No, Year:Freshman, Age:15
ID:68, Name:Sophia, Major:ECE, Enrollment:No, Year:Senior, Age:15
ID:303, Name:Lilliah, Major:CS, Enrollment:No, Year:Senior, Age:16
ID:676, Name:Nisha, Major:ME, Enrollment:No, Year:Junior, Age:16
ID:7, Name:Angelena, Major:BME, Enrollment:No, Year:Junior, Age:16
ID:671, Name:Mkayla, Major:ECE, Enrollment:Yes, Year:Junior, Age:16
ID:244, Name:Sonia, Major:BME, Enrollment:Yes, Year:Sophomore, Age:16
ID:635, Name:Jamisyn, Major:AA, Enrollment:Yes, Year:Freshman, Age:16
ID:27, Name:Renesme, Major:ABE, Enrollment:No, Year:Senior, Age:16
ID:249, Name:Shawn, Major:ME, Enrollment:Yes, Year:Junior, Age:16
ID:227, Name:Haygen, Major:CS, Enrollment:No, Year:Senior, Age:16
ID:36, Name:Breyson, Major:ECE, Enrollment:No, Year:Senior, Age:16
ID:47, Name:Terrelle, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:16
ID:51, Name:Rexx, Major:ABE, Enrollment:No, Year:Freshman, Age:16
ID:589, Name:Dalon, Major:ME, Enrollment:No, Year:Junior, Age:16
ID:61, Name:Britley, Major:ABE, Enrollment:No, Year:Freshman, Age:16
ID:64, Name:Dailany, Major:CHE, Enrollment:Yes, Year:Junior, Age:16
ID:220, Name:Maxus, Major:BME, Enrollment:Yes, Year:Senior, Age:16
ID:571, Name:Ryatt, Major:BME, Enrollment:No, Year:Senior, Age:16
ID:218, Name:Zaydon, Major:ME, Enrollment:No, Year:Sophomore, Age:16
ID:542, Name:Adriel, Major:ABE, Enrollment:No, Year:Sophomore, Age:16
ID:263, Name:Emerly, Major:AA, Enrollment:Yes, Year:Freshman, Age:16
ID:533, Name:Kunj, Major:ABE, Enrollment:Yes, Year:Senior, Age:16
ID:93, Name:Musashi, Major:CS, Enrollment:No, Year:Sophomore, Age:16
ID:507, Name:Zakaiya, Major:ME, Enrollment:No, Year:Senior, Age:16
ID:476, Name:Helina, Major:AA, Enrollment:Yes, Year:Freshman, Age:16
ID:114, Name:Jadalee, Major:CS, Enrollment:No, Year:Junior, Age:16
ID:464, Name:Romari, Major:ECE, Enrollment:No, Year:Senior, Age:16
ID:449, Name:Khaleel, Major:AA, Enrollment:No, Year:Senior, Age:16
ID:442, Name:Joud, Major:CS, Enrollment:No, Year:Junior, Age:16
ID:425, Name:Garland, Major:ME, Enrollment:No, Year:Senior, Age:16
ID:422, Name:Saige, Major:CHE, Enrollment:No, Year:Sophomore, Age:16
ID:138, Name:Taahir, Major:ECE, Enrollment:No, Year:Senior, Age:16
ID:386, Name:Jalessa, Major:BME, Enrollment:Yes, Year:Junior, Age:16
ID:380, Name:Tailor, Major:ABE, Enrollment:Yes, Year:Sophomore, Age:16
ID:378, Name:Amir, Major:BME, Enrollment:Yes, Year:Freshman, Age:16
ID:377, Name:Paolo, Major:ABE, Enrollment:Yes, Year:Junior, Age:16
ID:289, Name:Nataleigh, Major:ABE, Enrollment:No, Year:Senior, Age:16
ID:369, Name:Daeshaun, Major:ME, Enrollment:Yes, Year:Senior, Age:16
ID:166, Name:Karsen, Major:ABE, Enrollment:No, Year:Junior, Age:16
ID:296, Name:Wyatt, Major:CHE, Enrollment:No, Year:Sophomore, Age:16
ID:351, Name:Darian, Major:IE, Enrollment:Yes, Year:Freshman, Age:16
ID:178, Name:Page, Major:CHE, Enrollment:No, Year:Junior, Age:16
ID:236, Name:Caelan, Major:AA, Enrollment:Yes, Year:Senior, Age:19
ID:339, Name:Cambren, Major:ECE, Enrollment:No, Year:Senior, Age:18
ID:119, Name:Jamira, Major:CHE, Enrollment:No, Year:Senior, Age:18
ID:118, Name:Corny, Major:ECE, Enrollment:No, Year:Freshman, Age:18
ID:454, Name:Esmarie, Major:AA, Enrollment:Yes, Year:Sophomore, Age:17
ID:265, Name:Kasandra, Major:BME, Enrollment:No, Year:Senior, Age:17
ID:408, Name:Shailah, Major:BME, Enrollment:Yes, Year:Junior, Age:17
ID:580, Name:Fiorela, Major:ME, Enrollment:Yes, Year:Senior, Age:17
ID:221, Name:Troy, Major:CHE, Enrollment:No, Year:Freshman, Age:17
ID:585, Name:Kynsley, Major:ABE, Enrollment:No, Year:Freshman, Age:17
ID:421, Name:Andy, Major:BME, Enrollment:Yes, Year:Senior, Age:17
ID:588, Name:Marylou, Major:CS, Enrollment:Yes, Year:Senior, Age:17
ID:69, Name:Jeidy, Major:ECE, Enrollment:Yes, Year:Freshman, Age:17
ID:593, Name:Davien, Major:AA, Enrollment:No, Year:Freshman, Age:17
ID:566, Name:Akeria, Major:AA, Enrollment:No, Year:Freshman, Age:17
ID:210, Name:Dangelo, Major:ME, Enrollment:No, Year:Freshman, Age:17
ID:551, Name:Ahnika, Major:IE, Enrollment:No, Year:Senior, Age:17
ID:396, Name:Nile, Major:ABE, Enrollment:Yes, Year:Junior, Age:17
ID:395, Name:Krue, Major:IE, Enrollment:Yes, Year:Junior, Age:17
ID:609, Name:Kyree, Major:CS, Enrollment:Yes, Year:Senior, Age:17
ID:78, Name:Remick, Major:CS, Enrollment:Yes, Year:Senior, Age:17
ID:33, Name:Destine, Major:IE, Enrollment:No, Year:Freshman, Age:17
ID:512, Name:Aniel, Major:ME, Enrollment:No, Year:Sophomore, Age:17
ID:182, Name:Mann, Major:ME, Enrollment:No, Year:Freshman, Age:17
ID:643, Name:Omeir, Major:CHE, Enrollment:No, Year:Sophomore, Age:17
ID:157, Name:Aleksia, Major:ABE, Enrollment:No, Year:Sophomore, Age:17
ID:170, Name:Yeshia, Major:ME, Enrollment:No, Year:Junior, Age:17
ID:354, Name:Akali, Major:ABE, Enrollment:Yes, Year:Freshman, Age:17
ID:511, Name:Aras, Major:ECE, Enrollment:Yes, Year:Senior, Age:17
ID:434, Name:Enia, Major:BME, Enrollment:Yes, Year:Sophomore, Age:17
ID:100, Name:Jhonathan, Major:CHE, Enrollment:No, Year:Sophomore, Age:17
ID:438, Name:Alissandra, Major:BME, Enrollment:No, Year:Senior, Age:17
ID:444, Name:Renita, Major:AA, Enrollment:No, Year:Sophomore, Age:17
ID:144, Name:Maylee, Major:BME, Enrollment:Yes, Year:Senior, Age:18
ID:455, Name:Tameem, Major:ABE, Enrollment:Yes, Year:Freshman, Age:18
ID:458, Name:Lennon, Major:IE, Enrollment:Yes, Year:Freshman, Age:18
ID:459, Name:Gabrielle, Major:CS, Enrollment:No, Year:Freshman, Age:18
ID:465, Name:Makinna, Major:CS, Enrollment:No, Year:Sophomore, Age:18
ID:469, Name:Shyheem, Major:IE, Enrollment:Yes, Year:Senior, Age:18
ID:108, Name:Delany, Major:IE, Enrollment:Yes, Year:Junior, Age:18
ID:123, Name:Lamin, Major:ECE, Enrollment:Yes, Year:Freshman, Age:18
ID:103, Name:Shresta, Major:ME, Enrollment:No, Year:Freshman, Age:18
ID:349, Name:Abanoub, Major:AA, Enrollment:No, Year:Sophomore, Age:18
ID:672, Name:Nel, Major:CHE, Enrollment:Yes, Year:Freshman, Age:18
ID:486, Name:Liliane, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:18
ID:489, Name:Solaris, Major:CS, Enrollment:Yes, Year:Sophomore, Age:18
ID:101, Name:Arbella, Major:CS, Enrollment:Yes, Year:Senior, Age:18
ID:667, Name:Stellaluna, Major:IE, Enrollment:Yes, Year:Senior, Age:18
ID:175, Name:Azar, Major:AA, Enrollment:No, Year:Junior, Age:18
ID:660, Name:Yashvi, Major:CS, Enrollment:No, Year:Senior, Age:18
ID:431, Name:Mirac, Major:IE, Enrollment:Yes, Year:Sophomore, Age:18
ID:649, Name:Taheem, Major:ABE, Enrollment:No, Year:Sophomore, Age:18
ID:634, Name:Elleanor, Major:CHE, Enrollment:Yes, Year:Senior, Age:18
ID:129, Name:Simone, Major:CS, Enrollment:Yes, Year:Freshman, Age:18
ID:34, Name:Jariel, Major:AA, Enrollment:Yes, Year:Freshman, Age:18
ID:133, Name:Jourden, Major:ABE, Enrollment:No, Year:Freshman, Age:18
ID:550, Name:Landen, Major:CS, Enrollment:No, Year:Freshman, Age:18
ID:37, Name:Maylee, Major:AA, Enrollment:Yes, Year:Sophomore, Age:18
ID:276, Name:Taaliah, Major:ABE, Enrollment:Yes, Year:Junior, Age:18
ID:275, Name:Tionne, Major:ECE, Enrollment:Yes, Year:Senior, Age:18
ID:134, Name:Analynn, Major:BME, Enrollment:Yes, Year:Sophomore, Age:18
ID:314, Name:Aubriella, Major:ABE, Enrollment:Yes, Year:Freshman, Age:18
ID:397, Name:Kyndrick, Major:CS, Enrollment:No, Year:Junior, Age:18
ID:596, Name:Spirit, Major:AA, Enrollment:No, Year:Junior, Age:18
ID:145, Name:Rubens, Major:ME, Enrollment:Yes, Year:Freshman, Age:18
ID:269, Name:Patriot, Major:ABE, Enrollment:Yes, Year:Freshman, Age:18
ID:56, Name:Jonna, Major:CHE, Enrollment:Yes, Year:Junior, Age:18
ID:474, Name:Orvin, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:19
ID:346, Name:Anahly, Major:BME, Enrollment:No, Year:Freshman, Age:19
ID:334, Name:Zyaria, Major:ME, Enrollment:No, Year:Senior, Age:19
ID:674, Name:Hava, Major:ME, Enrollment:Yes, Year:Senior, Age:19
ID:14, Name:Chayla, Major:CS, Enrollment:No, Year:Freshman, Age:19
ID:22, Name:Joao, Major:ABE, Enrollment:No, Year:Freshman, Age:19
ID:231, Name:Alister, Major:AA, Enrollment:No, Year:Junior, Age:19
ID:361, Name:Tymber, Major:BME, Enrollment:Yes, Year:Junior, Age:19
ID:365, Name:Takari, Major:AA, Enrollment:No, Year:Freshman, Age:19
ID:245, Name:Estephania, Major:BME, Enrollment:No, Year:Junior, Age:19
ID:639, Name:Allysa, Major:ME, Enrollment:No, Year:Sophomore, Age:19
ID:379, Name:Jaycion, Major:BME, Enrollment:No, Year:Junior, Age:19
ID:152, Name:Ashtin, Major:CS, Enrollment:Yes, Year:Freshman, Age:19
ID:608, Name:Peyten, Major:IE, Enrollment:No, Year:Freshman, Age:19
ID:603, Name:Brad, Major:BME, Enrollment:Yes, Year:Sophomore, Age:19
ID:599, Name:Avner, Major:BME, Enrollment:Yes, Year:Freshman, Age:19
ID:591, Name:Nella, Major:ME, Enrollment:Yes, Year:Freshman, Age:19
ID:188, Name:Bethany, Major:BME, Enrollment:Yes, Year:Senior, Age:19
ID:57, Name:Ojas, Major:IE, Enrollment:No, Year:Senior, Age:19
ID:582, Name:Laini, Major:ME, Enrollment:No, Year:Senior, Age:19
ID:418, Name:Aylanni, Major:IE, Enrollment:No, Year:Junior, Age:19
ID:67, Name:Ileah, Major:IE, Enrollment:Yes, Year:Senior, Age:19
ID:563, Name:Xan, Major:ECE, Enrollment:No, Year:Junior, Age:19
ID:558, Name:Zimal, Major:BME, Enrollment:No, Year:Sophomore, Age:19
ID:546, Name:Rosi, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:19
ID:428, Name:Laynee, Major:BME, Enrollment:Yes, Year:Sophomore, Age:19
ID:529, Name:Stirling, Major:ECE, Enrollment:No, Year:Senior, Age:19
ID:204, Name:Alyrica, Major:BME, Enrollment:No, Year:Senior, Age:19
ID:508, Name:Venice, Major:CS, Enrollment:Yes, Year:Senior, Age:19
ID:201, Name:Allana, Major:CS, Enrollment:No, Year:Junior, Age:19
ID:439, Name:Rosemarie, Major:CS, Enrollment:No, Year:Freshman, Age:19
ID:337, Name:Cherry, Major:CHE, Enrollment:Yes, Year:Freshman, Age:21
ID:405, Name:Myanna, Major:IE, Enrollment:Yes, Year:Senior, Age:21
ID:416, Name:Adilynn, Major:CS, Enrollment:No, Year:Sophomore, Age:20
ID:45, Name:Hildy, Major:ABE, Enrollment:No, Year:Freshman, Age:20
ID:44, Name:Catcher, Major:AA, Enrollment:No, Year:Junior, Age:20
ID:70, Name:Oriah, Major:ME, Enrollment:Yes, Year:Junior, Age:20
ID:376, Name:Lisamarie, Major:ECE, Enrollment:Yes, Year:Sophomore, Age:20
ID:615, Name:Xaidyn, Major:ME, Enrollment:No, Year:Freshman, Age:20
ID:621, Name:Abbas, Major:CHE, Enrollment:Yes, Year:Sophomore, Age:20
ID:278, Name:Hazzel, Major:ECE, Enrollment:No, Year:Junior, Age:20
ID:82, Name:Sulayman, Major:BME, Enrollment:No, Year:Sophomore, Age:20
